created_at,user.screen_name,lang,text,sentiment
Mon Dec 02 16:00:35 +0000 2019,QAHospitalNews,en,The Occupational Health Team will be running an early morning flu clinic for staff tomorrow in the main reception a… https://t.co/Y4usOVI9Rb,positive
Mon Dec 02 16:00:00 +0000 2019,USAPHC,en,It’s that time of year again; #fluseason. It’s not too late to get a flu vaccine to help protect yourself and your… https://t.co/H1eAPXNZlw,negative
Mon Dec 02 15:55:13 +0000 2019,MRAN_AL,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/ECN8n2gIF2 icon for… https://t.co/DyfVkpqpr4,neutral
Mon Dec 02 15:54:56 +0000 2019,GoHealthyMartin,en,"Now is a good time to get a #flu shot! #fightflu 
Check out this article in The Palm Beach Post: It's flu shot time… https://t.co/NuoEfFo3H8",positive
Mon Dec 02 15:54:36 +0000 2019,MOHospitals,en,This week is National Influenza Vaccination Week. Have you gotten your #flu vaccine yet? It's not too late to prote… https://t.co/Z1pxpntMD9,negative
Mon Dec 02 15:53:40 +0000 2019,amc_inc,en,#Flu season is here! #OhioBWC #BWC #workerscomp #IME #C92 #MedicalReviews #FileReviews #AMC #AMC_INC… https://t.co/QIMGF24iQZ,neutral
Mon Dec 02 15:53:28 +0000 2019,HopeDealer101,en,No #flu cases yet?,neutral
Mon Dec 02 15:50:59 +0000 2019,Ms_Michelle_Roy,en,"I urge everyone who can to get their flu shot.  

It not only protects you, but it also protects you from spreading… https://t.co/XtI7kpXgca",neutral
Mon Dec 02 15:46:42 +0000 2019,CompoundingBH,en,You tried everything but you still caught the #flu? Give us a call at 310-284-8675 and our team of experts can guid… https://t.co/UtXokEBnuD,neutral
Mon Dec 02 15:44:36 +0000 2019,CDP143S,en,"#NHS staff; take advantage of the offer of a free #flu jab to protect your #patients, colleagues, families &amp; yourse… https://t.co/s3RzgUwnO8",positive
Mon Dec 02 15:44:36 +0000 2019,CDP143S,en,"#NHS staff; take advantage of the offer of a free #flu jab to protect your #patients, colleagues, families &amp; yourse… https://t.co/s3RzgUwnO8",positive
Mon Dec 02 15:43:47 +0000 2019,HealthCareGov,en,"It's not too late to get your #flu shot, and it's covered under all Marketplace plans. But you have less than TWO w… https://t.co/qkTXq8nE2O",negative
Mon Dec 02 15:40:32 +0000 2019,clevelandcounty,en,"December 1-7 is National Hand Washing Awareness Week. Practicing the ""4 Principles of Hand Awareness"" behaviors wil… https://t.co/2NMSscej04",neutral
Mon Dec 02 15:40:07 +0000 2019,bswhealth_BCS,en,"While the temperature may be dropping, the #flu numbers are only rising! 🤧 https://t.co/j5T0jVike1 https://t.co/cXaveS2Tvz",neutral
Mon Dec 02 15:39:14 +0000 2019,KHCqi,en,"Getting a #fluvaccine reduces: the risk of missed work and school, doctor’s visits, #flu-related illness, hospitali… https://t.co/IwIfOBoc4q",neutral
Mon Dec 02 15:38:10 +0000 2019,kchappellnews,en,#Chicago officials urge #flu vaccine before peak season https://t.co/66dBbEqG42,neutral
Mon Dec 02 15:30:14 +0000 2019,AvaCare_Inc,en,"It's National Influenza Week! If you haven't already, consider getting your flu shot today! #flu #FluShot… https://t.co/jmfLuGXMC6",neutral
Mon Dec 02 15:30:14 +0000 2019,PeoplesCenter,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/DsIKlga5Bw icon for… https://t.co/rl6nL9kWEd,neutral
Mon Dec 02 15:30:08 +0000 2019,VNSNY_News,en,"Getting a #flu vaccine isn't just about keeping you healthy; it's also about protecting everyone around you, partic… https://t.co/JdWRUZQUfr",positive
Mon Dec 02 15:30:04 +0000 2019,DoDHealth,en,"According to the @CDCgov, #flu activity is increasing and it’s the perfect time to get your #fluvaccine. All servic… https://t.co/eMREOjnCEI",positive
Mon Dec 02 15:29:09 +0000 2019,tottonpharmacy,en,"The last statistics from @PHE_uk show an increase in #flu, and it's likely this will increase further. If you haven… https://t.co/r2zIHYjTH8",neutral
Mon Dec 02 15:29:01 +0000 2019,Montana410,en,Umcka Stops the Flu and Respiratory Infections https://t.co/k79JNGuegd #cold #flu #sick https://t.co/hPHQeBWxBd,negative
Mon Dec 02 15:22:24 +0000 2019,CindyReynolds,en,"I always tell people to get a #flu shot, but yes, wash your hands. The minute you get somewhere like work or home,… https://t.co/C5WMAxG5uf",neutral
Mon Dec 02 15:21:35 +0000 2019,aunidan64,en,"After being laid up for 10 weeks with #crackedribs on top of #clusterheadaches, I now have the #flu and… https://t.co/JnK0wHsSbV",positive
Mon Dec 02 15:20:57 +0000 2019,BhnftOcci,en,Another lucky winner of the £50 High St Vouchers. Andy Mills has won the Peer Vaccinators £50- draw for November. T… https://t.co/1xY7jjOf3R,positive
Mon Dec 02 15:20:45 +0000 2019,CecilCoHealth,en,It’s that time of year again; #fluseason. It’s not too late to get a flu vaccine to help protect yourself and your… https://t.co/CrvrS3esIn,negative
Mon Dec 02 15:20:09 +0000 2019,PHICORteam,en,"Today marks the 1st day of #NIVW.
DYK: dispensing #flu vaccines at pharmacies during an epidemic could save lives &amp;… https://t.co/xVs9UMWYqP",neutral
Mon Dec 02 15:16:14 +0000 2019,THEREALDJROCKIT,en,"Having the #Flu...
SUCKS.
That is all. 🥶🥵🤢🤧🤒",negative
Mon Dec 02 15:13:35 +0000 2019,RosebankPharmNY,en,"It's cold and flu season. Although there is no cure for the common cold, there are steps you can take to find fast… https://t.co/ddvLIfNlZl",negative
Mon Dec 02 15:12:57 +0000 2019,ECDC_Flu,en,"Are you a #HealthcareWorker who is regularly in touch with vulnerable patients?

Then you are getting (or you alrea… https://t.co/NW8LKjtBzD",negative
Mon Dec 02 15:10:06 +0000 2019,Montana410,en,Foods that Reduce Excessive Mucus https://t.co/9SEwk7cMRn #cold #flu #health https://t.co/7Ta5VFUt0d,negative
Mon Dec 02 15:08:48 +0000 2019,moniquescotti,en,It’s not too late get vaccinated ahead of what is expected to be a rough #flu season. Take 20 minutes at your local… https://t.co/NGrdD0UIuU,negative
Mon Dec 02 15:07:09 +0000 2019,NoraCutcliffe,en,"#Pregnant women should be receive #flu &amp; #pertussis (Tdap) #vaccines 

See new paper by C Hughes @CPJ_RPC &amp; resourc… https://t.co/yPF5BfKrdQ",positive
Mon Dec 02 15:05:57 +0000 2019,NHPRIHealth,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/I8I0Dmhcgr for more… https://t.co/dgcvggvirg,positive
Mon Dec 02 15:05:08 +0000 2019,MVPHealthCare,en,It's #flu season! Did you know that this week is National Influenza Vaccination and National Hand Washing Week? Let… https://t.co/CgM7PY0wTw,neutral
Mon Dec 02 15:05:06 +0000 2019,EAHPtweet,en,"#Patients, visitors &amp; #healthcare workers who aren't vaccinated can spread infections such as #measles or the #flu.… https://t.co/4pvzCQadim",neutral
Mon Dec 02 15:05:00 +0000 2019,PHE_SouthEast,en,Hands up if you've had the #flu vaccine! Little Ellie (2) has had her first ever nasal flu spray this year. Healthy… https://t.co/ooIsqWwJiu,positive
Mon Dec 02 15:03:17 +0000 2019,zoom_doc,en,Winter is coming. Get 24/7 Worldwide Instant GP access via the ZoomDoc App 💊💉🌡 #flu #HealthTech https://t.co/xpCsxPisZP,neutral
Mon Dec 02 15:02:14 +0000 2019,RGA_RE,en,Could a universal #flu vaccine become reality sooner rather than later? RGA’s Dr. Dan Zimmerman says that prospects… https://t.co/7TFuTpUvTn,neutral
Mon Dec 02 15:01:41 +0000 2019,ALCOSales,en,"""We feel like we're #pioneers, and our #volunteers are pioneers."" #flu  #vaccine https://t.co/E4tlLKdssC",neutral
Mon Dec 02 15:01:23 +0000 2019,medwma,en,"Doctors, the Hippocratic Oath says: ""First do no harm"".
Getting vaccinated to avoid passing on the #flu it's a perf… https://t.co/uwJWR97IdI",positive
Mon Dec 02 15:00:31 +0000 2019,GNYHA,en,It’s National Influenza Vaccination Week. We encourage everyone to get their #flu vaccine. #NIVW #FightFlu,neutral
Mon Dec 02 15:00:01 +0000 2019,ButlerCounty_HD,en,#NIVW is a national observance that highlights the importance of #flu vaccination for everyone 6 months and older… https://t.co/oaILmQhZez,positive
Mon Dec 02 15:00:00 +0000 2019,HSEImm,en,"Its not too late to get your #FluVaccine 

If you are in an at-risk group contact your GP, Pharmacy, Occ Hlth Dept… https://t.co/z0IeubDr2s",negative
Mon Dec 02 15:00:00 +0000 2019,rdash_nhs,en,"STAFF: Come along to the #Flu Vaccination Clinic in #Rotherham tomorrow at The Woodlands, ECT Suite from 1-2pm. Be… https://t.co/3H4AEV7qGv",neutral
Mon Dec 02 15:00:00 +0000 2019,SHSU_OHP,en,"December 1-7 is this year's National Influenza Vaccination Week. Even though the holiday season has arrived, it's n… https://t.co/aQt0Y46U91",neutral
Mon Dec 02 14:59:32 +0000 2019,MDHealthDept,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get your flu vaccine… https://t.co/LBuzFnck25",neutral
Mon Dec 02 14:56:35 +0000 2019,PerceptionHeal,en,"It's National Influenza Vaccination Week (Dec. 1-7), so get your flu shot today and help curb this alarming trend a… https://t.co/Z25K4f0s2c",negative
Mon Dec 02 14:56:34 +0000 2019,RVAHealthDept,en,It’s that time of year again; #fluseason. It’s not too late to get a flu vaccine to help protect yourself and your… https://t.co/gouCX73pQv,negative
Mon Dec 02 14:55:08 +0000 2019,isirvAVG,en,Lucknow: Civil hospital opens 26-bed swine #flu ward https://t.co/DOs8iGuDKe,neutral
Mon Dec 02 14:54:50 +0000 2019,DrJoelGelfand,en,61 new #psoriasis #pubmed  hits this wk. This study found the #flu #vaccine safe and effective in… https://t.co/kecvLXywK8,positive
Mon Dec 02 14:54:38 +0000 2019,Katrientje_,en,Just got my #flu jab! #VaccinesWork,neutral
Mon Dec 02 14:53:22 +0000 2019,StephStephens,en,How about a flu shot you only get every three-to-four years and that protects against every strain of flu? It's com… https://t.co/cd7pvAC4f3,neutral
Mon Dec 02 14:52:16 +0000 2019,MCHNJ,en,Join the Partnership's @EssexMetroIC  in a social media campaign for National Influenza Vaccination Week! It's that… https://t.co/qWZyzQAh7Y,positive
Mon Dec 02 14:51:49 +0000 2019,chrisfig58,en,"It's National Influenza Vaccination Week (Dec. 1-7), so get your flu shot today and help curb this alarming trend a… https://t.co/HQkj5U5ybJ",negative
Mon Dec 02 14:48:22 +0000 2019,Bryanauthor62,en,"@fried_madness I had mine a year ago. If you would like to know every detail I could tell you. Two words: Pure Hell.
#flu #vaccination",positive
Mon Dec 02 14:47:38 +0000 2019,FJRW6,en,"Can the #keto #diet help beat the #flu? - Medical News Today
#RT #Health #WeightLoss #FJRWFOUND 🤔 https://t.co/6Sw3xmWqoy via @mnt",neutral
Mon Dec 02 14:47:11 +0000 2019,CMSGov,en,#DYK that #AIAN populations are at a higher risk for complications related to the #flu? Don’t forget your vaccine d… https://t.co/ssZc8AnCMm,positive
Mon Dec 02 14:46:00 +0000 2019,Health_Affairs,en,The @CDCgov says #flu season is starting to ramp up and it's not too late to reduce your risk with a vaccine. This… https://t.co/i2C4byvovh,negative
Mon Dec 02 14:45:47 +0000 2019,Alaska_DHSS,en,"Thanks to the Anchorage Health Department for these free #flu clinics. The next one is tomorrow, Dec. 3, from 3-6 p… https://t.co/kUMMptApGf",positive
Mon Dec 02 14:45:02 +0000 2019,healthfinder,en,"It’s National Influenza Vaccination Week! This week, we’re sharing information and resources about preventing the… https://t.co/95Nuj2x3hD",neutral
Mon Dec 02 14:42:00 +0000 2019,HealthDouglasCo,en,When should you get your #flu shot? How about today? You can find one at many fine local clinics and merchants. Ple… https://t.co/4koRtJm5nO,positive
Mon Dec 02 14:40:49 +0000 2019,AmeshAA,en,New England Patriots sacked by a bug with '#flu-like symptoms' https://t.co/1KVF1HoeMJ,positive
Mon Dec 02 14:36:01 +0000 2019,CDCFlu,en,Today begins National Influenza Vaccination Week. Each day we're highlighting different groups of people at high ri… https://t.co/KKZ5RsqlAD,positive
Mon Dec 02 14:35:51 +0000 2019,RSillito,en,"@JOB_NHS having his flu vaccine... protecting himself, protecting his family, protecting others.... still time to g… https://t.co/BnGZKJA0Yp",neutral
Mon Dec 02 14:35:21 +0000 2019,HealthTree08037,en,"Dr Nenninger
Triple Flu Defense
Cold and sinus solution
triple allergy defense
it’s flu season 
be prepared! 
#Flu… https://t.co/HIlmi0Ou2w",negative
Mon Dec 02 14:34:52 +0000 2019,runshakasean,en,#Flu season found me. Living alone I kept realizing how alone I was. Kept thinking about all those #seniors (and ot… https://t.co/sXBFGyUaHR,neutral
Mon Dec 02 14:31:54 +0000 2019,Alaska_DHSS,en,It is not too late to get a flu vaccine. CDC recommends #flu vaccination as long as influenza viruses are circulati… https://t.co/DzKock3Wki,negative
Mon Dec 02 14:30:54 +0000 2019,WV_DHHR,en,Planning holiday travel? It’s not too late to get a #flu vaccine to protect yourself and your family this season. I… https://t.co/UNtPEhSkOF,negative
Mon Dec 02 14:30:30 +0000 2019,sabinvaccine,en,Patients with chronic health conditions are at risk for serious #flu-related complications. Learn what you can do t… https://t.co/5l9ptj8UZD,negative
Mon Dec 02 14:30:00 +0000 2019,SAHealth210,en,It’s #NationalInfluenzaVaccinationWeek! Have you gotten your #flu vaccine? Visit one of our CareNow urgent care loc… https://t.co/kpQtAUNmbh,neutral
Mon Dec 02 14:27:22 +0000 2019,Alaska_DHSS,en,It's National Influenza Vaccination Week! All are invited to join a free webinar at 10:30 a.m. (Alaska time) Tuesda… https://t.co/h5e67oZxG2,positive
Mon Dec 02 14:27:11 +0000 2019,MS_SouthNassau,en,It's #NationalInfluenzaVaccinationWeek! Have you gotten your #flu vaccine? A yearly flu vaccine is the first and mo… https://t.co/urYaiCOdHm,positive
Mon Dec 02 14:23:31 +0000 2019,LotusOak2,en,"Vitamin D Is More Effective Than #Flu #Vaccine, #Study Says

https://t.co/Af7eKMRvGN https://t.co/nPeE3GkocF",positive
Mon Dec 02 14:21:19 +0000 2019,RAHS_A2Flint,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Contact your RAHS school-based health… https://t.co/oj2cshekpV,neutral
Mon Dec 02 14:20:31 +0000 2019,CDC_Cancer,en,Cancer patients and survivors have a higher risk of complications from #flu. Learn more about preventing infections… https://t.co/8yPwMiENQY,positive
Mon Dec 02 14:20:12 +0000 2019,Intalere,en,It's National Influenza Vaccination Week. Protect yourself &amp; your family against the #flu! #NIVW #FightFlu,neutral
Mon Dec 02 14:20:00 +0000 2019,Alzheimers_NIH,en,This week is National Influenza Vaccination Week! Have you gotten your #flu shot yet? Visit NIA to learn about the… https://t.co/1sLtZKXajX,neutral
Mon Dec 02 14:17:01 +0000 2019,CDCDirector,en,"Everyone six months of age and older should get #flu vaccine. If you haven’t gotten your flu vaccine yet, there is… https://t.co/eaxsqcsd3P",positive
Mon Dec 02 14:15:01 +0000 2019,OKHealthyFam,en,#NIVW is a national observance that highlights the importance of #flu vaccination for everyone 6 months and older.… https://t.co/5HdOVQo7nH,positive
Mon Dec 02 14:14:41 +0000 2019,ACPinternists,en,"During #NationalInfluenzaVaccinationWeek 💉 (Dec.1-7), ACP reminds internists to make sure their patients get an ann… https://t.co/HNuWmmhTsh",positive
Mon Dec 02 14:12:45 +0000 2019,MontefioreNYC,en,Getting a #flu vaccine isn’t just about keeping you healthy; it’s also about helping to protect everyone around you… https://t.co/pwV6BMVmkS,positive
Mon Dec 02 14:11:53 +0000 2019,ejaafoods1,en,#Garlic supplements help prevent and reduce the severity of common illnesses like the #flu and common #cold. Order… https://t.co/Yv8IPk3apC,negative
Mon Dec 02 14:10:19 +0000 2019,Qualidigm,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/FZTvU92SVD for more… https://t.co/JS7fUMswA4,positive
Mon Dec 02 14:05:18 +0000 2019,nycHealthy,en,"It’s National Influenza Vaccination Week! NYC, it’s not too late to vaccinate. Everyone 6 months and older needs a… https://t.co/AGZ1cb3wJw",negative
Mon Dec 02 14:04:45 +0000 2019,Hendricks_Co,en,Getting a #flu vaccine isn’t just about keeping you healthy; it’s also about helping to protect everyone around you… https://t.co/Eua7Naz4CA,positive
Mon Dec 02 14:02:22 +0000 2019,SHAREarkansas,en,Have you had your #FluShot? Find a #Flu shot clinic near you! https://t.co/qYBLE8XGdo #FightFlu… https://t.co/cAZOAwvxel,positive
Mon Dec 02 14:02:20 +0000 2019,NYCHealthSystem,en,It's #FluVaccineWeek! The time is now to get your #FluShot. The best way to knock-out the #flu is by getting the fl… https://t.co/LDtRDZH2Th,positive
Mon Dec 02 14:01:27 +0000 2019,saintjohnsheals,en,"7 Places Flu Virus Lives In An Airport"" via @bustle Dr. Scott Kaiser M.D., a family physician with Saint John's, re… https://t.co/YbsnvQtFAu",neutral
Mon Dec 02 14:00:00 +0000 2019,FLHealthEmerald,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/wq2UNYF8hQ. #NIVW… https://t.co/qZowjWnOsr,neutral
